user,method,session,n_from,n_to,rowcnt,type_of_action,sumdist,elpstime,direction,straight,avg_velo
user12,train,session_2144641057,3418,3427,10,0,84.41645869606795,1.0610000000001492,7,0.5947840221929552,79.56310904435068
user12,train,session_2144641057,3428,3434,7,3,23.0,0.7799999999999727,1,1.0,29.48717948718052
user12,train,session_2144641057,3435,3443,9,1,88.53030891602607,0.8269999999999982,4,0.7829872972457829,107.04995032167626
user12,train,session_2144641057,3444,3445,2,1,0,0.07799999999997453,1,0,0.0
user12,train,session_2144641057,3446,3452,7,1,31.314053277483474,1.1700000000000728,3,0.6583474820524752,26.76414810041156
user12,train,session_2144641057,3453,3454,2,1,0,0.1089999999999236,1,0,0.0
user12,train,session_2144641057,3455,3491,37,1,1346.4294789327225,5.974999999999909,7,0.25726557468090705,225.3438458464842
user12,train,session_2144641057,3492,3503,12,0,829.4515670708784,1.4510000000000218,4,0.39055442898913784,571.6413280984602
user12,train,session_2144641057,3504,3512,9,3,103.11149596008963,1.4039999999999964,5,0.9996716629961298,73.44123643881046
user12,train,session_2144641057,3513,3543,31,0,1008.4928856206018,6.037000000000035,1,0.5656597626919102,167.0519936426364
user12,train,session_2144641057,3544,3555,12,3,54.43157482861015,1.699999999999818,4,0.9908797680477541,32.018573428597634
user12,train,session_2144641057,3556,3574,19,0,299.3100485976411,1.7159999999998945,0,0.8590573042076676,174.42310524339135
user12,train,session_2144641057,3575,3585,11,3,72.8494339129568,1.4510000000000218,4,0.9929998571033672,50.206363826985324
user12,train,session_2144641057,3586,3619,34,0,1137.010870167676,6.926000000000158,5,0.27539698559860387,164.16558910881463
user12,train,session_2144641057,3620,3630,11,3,71.27766255629209,1.1230000000000473,4,0.9964996168641754,63.47075917746134
user12,train,session_2144641057,3631,3679,49,1,1734.9493003484724,8.346000000000004,2,0.31477890642421197,207.87794157062925
user12,train,session_2144641057,3680,3690,11,1,95.13539385043937,1.1080000000001746,0,0.48908780016904796,85.86226881807254
user12,train,session_2144641057,3691,3697,7,1,42.47665264613589,0.6710000000000491,1,0.9890587053832228,63.30350617903544
user12,train,session_2144641057,3698,3704,7,1,69.0,0.7329999999999472,1,1.0,94.13369713506816
user12,train,session_2144641057,3705,3712,8,1,50.25020751501344,0.8269999999999982,1,0.9958164649934347,60.76204052601397
user12,train,session_2144641057,3713,3725,13,1,92.92244838521059,2.308999999999969,1,0.37727262782171644,40.24358959948542
user12,train,session_2144641057,3726,3734,9,1,30.45623261899998,1.481999999999971,0,0.7886997909236925,20.55076425033777
user12,train,session_2144641057,3735,3754,20,1,65.32455532033676,3.93100000000004,1,0.9955025584584597,16.617795807768022
user12,train,session_2144641057,3755,3760,6,0,21.87879821013258,0.9039999999999964,0,0.7226808414695866,24.20221040943879
user12,train,session_2144641057,3761,3784,24,3,450.0147027033899,3.8070000000000164,5,0.9999697974453526,118.20717171089781
user12,train,session_2144641057,3785,3818,34,0,2717.7526110793333,10.826000000000022,0,0.22213094060786945,2.5103940615918416
user12,train,session_2144641057,3819,3848,30,1,667.404195827001,7.5190000000000055,5,0.630894674956184,88.76236146123162
user12,train,session_2144641057,3849,3854,6,1,11.099019513592784,0.6079999999999472,5,0.9951654741808672,18.254966305252875
user12,train,session_2144641057,3855,3856,2,1,0,0.1089999999999236,1,0,0.0
user12,train,session_2144641057,3857,3860,4,1,20.0,0.4210000000000491,1,1.0,47.505938242274745
user12,train,session_2144641057,3861,3862,2,1,0,0.1089999999999236,1,0,0.0
user12,train,session_2144641057,3863,3878,16,0,484.06578692320323,10.109000000000151,2,0.5099893292531271,0.4788463615819527
user12,train,session_2144641057,3879,3905,27,0,557.4019839187199,16.412000000000035,2,0.23028760372351292,0.3396307481834748
user12,train,session_2144641057,3906,3948,43,0,1194.3951792828248,10.093000000000075,2,0.22258092308296043,1.1833896554867889
user12,train,session_2144641057,3949,3984,36,1,827.9597688840614,7.831000000000131,0,0.7289799480293634,105.72848536381657
user12,train,session_2144641057,3985,4000,16,1,366.91527882167645,1.731999999999971,4,0.8750693510149128,211.84484920420473
user12,train,session_2144641057,4001,4012,12,1,165.21459567232466,1.4510000000000218,1,0.9868926634737534,113.86257455018757
user12,train,session_2144641057,4013,4037,25,1,494.9064559498875,6.863999999999805,4,0.2747994057563292,72.10175640295769
user12,train,session_2144641057,4038,4049,12,1,164.48475441281423,1.356999999999971,1,0.9754665077248812,121.21205188859082
user12,train,session_2144641057,4050,4063,14,1,574.3538477614213,2.449000000000069,5,0.8962404778797477,234.5258667870172
user12,train,session_2144641057,4064,4092,29,1,1208.2676091249832,6.598999999999933,4,0.2544276226973049,183.09859207834452
user12,train,session_2144641057,4093,4094,2,1,0,0.1410000000000764,1,0,0.0
user12,train,session_2144641057,4095,4111,17,1,387.63521502812455,2.949000000000069,2,0.11688835606318516,131.44632588271125
user12,train,session_2144641057,4112,4113,2,1,0,0.1089999999999236,1,0,0.0
user12,train,session_2144641057,4114,4121,8,1,278.9464141875727,0.7170000000000982,0,0.9372006711394273,389.04660277201464
user12,train,session_2144641057,4122,4131,10,1,184.5208202676233,1.0450000000000728,6,0.978265689752162,176.57494762450762
user12,train,session_2144641057,4132,4155,24,1,458.1187002483656,2.0599999999999454,3,0.7405107049453105,222.38771856717366
user12,train,session_2144641057,4156,4157,2,1,0,0.125,1,0,0.0
user12,train,session_2144641057,4158,4185,28,0,785.4219823194952,21.792999999999893,1,0.6878172706940157,0.36040103809457125
user12,train,session_2144641057,4186,4220,35,1,1537.4938704991664,3.7899999999999636,6,0.14213038656654242,405.6712059364594
user12,train,session_2144641057,4221,4262,42,1,1900.5021805760057,5.6159999999999854,5,0.04109571541527786,338.4085079373238
user12,train,session_2144641057,4263,4273,11,1,390.46641051088886,2.4019999999998163,5,0.998835054161413,162.55887198622762
user12,train,session_2144641057,4274,4319,46,0,2921.3705141825094,11.123000000000047,2,0.20262524270154106,2.6264231899509998
user12,train,session_2144641057,4320,4342,23,0,372.23009793737486,11.700000000000045,5,0.8410536657069054,0.3181453828524559
user12,train,session_2144641057,4343,4361,19,0,914.0017437068802,10.030999999999949,7,0.40645105360214817,0.9111770947132738
user12,train,session_2144641057,4362,4376,15,1,332.41957260860124,1.90300000000002,6,0.3380096556574234,174.6818563366252
user12,train,session_2144641057,4377,4407,31,1,1192.870006685548,4.1340000000000146,2,0.4396485045771861,288.5510417720232
user12,train,session_2144641057,4408,4415,8,1,114.31325012424689,0.4049999999999727,5,0.9982184595162019,282.2549385784064
user12,train,session_2144641057,4416,4422,7,1,84.20601521113781,0.5299999999999727,4,0.9993190834960146,158.87927398328708
user12,train,session_2144641057,4423,4433,11,1,38.923071044629054,1.1079999999999472,4,0.9776359922178268,35.12912549154414
user12,train,session_2144641057,4434,4470,37,0,658.1015002666361,12.682999999999993,0,0.26077856299276786,0.5188847277983415
user12,train,session_2144641057,4471,4484,14,1,728.7346106066881,1.8559999999999945,4,0.3771892740881597,392.6371824389495
user12,train,session_2144641057,4485,4531,47,0,1530.4546791785658,15.507000000000062,5,0.08922926198740039,0.986944398773818
user12,train,session_2144641057,4532,4549,18,0,248.32736231599398,26.92599999999993,0,0.08301754561325891,0.09222586433781275
user12,train,session_2144641057,4550,4588,39,0,3108.9208177469345,7.175999999999931,0,0.31172935732050955,433.23868697700175
user12,train,session_2144641057,4589,4620,32,3,513.2625840845303,3.7280000000000655,5,0.9976941848710738,137.67773178232866
user12,train,session_2144641057,4621,4668,48,0,1405.0215520848815,18.626999999999953,3,0.05667110004926615,0.7542929897916385
user12,train,session_2144641057,4669,4700,32,1,1697.3369178714029,6.115000000000009,1,0.22729751677500112,277.56940602966483
user12,train,session_2144641057,4701,4748,48,1,1634.956855667665,14.741999999999962,6,0.3940314006292853,110.90468428080784
user12,train,session_2144641057,4749,4762,14,1,460.94340643103686,1.3409999999998945,3,0.5306456830873133,343.7311009925974
user12,train,session_2144641057,4763,4796,34,1,842.0934249227846,4.898999999999887,5,0.11758814049460348,171.89088077624086
user12,train,session_2144641057,4797,4798,2,1,0,0.09399999999982356,1,0,0.0
user12,train,session_2144641057,4799,4819,21,1,876.082861844633,4.476999999999862,0,0.15078305248214724,195.685249462734
user12,train,session_2144641057,4820,4821,2,1,0,0.1089999999999236,1,0,0.0
user12,train,session_2144641057,4822,4826,5,1,6.16227766016838,0.5299999999999727,4,0.9870964707766855,11.626938981450373
user12,train,session_2144641057,4827,4828,2,1,0,0.11000000000012733,1,0,0.0
user12,train,session_2144641057,4829,4852,24,0,749.3977140272466,2.855000000000018,1,0.08540191516740214,262.48606445787806
user12,train,session_2144641057,4853,4858,6,3,101.0087712549569,0.9360000000001492,5,0.9999621727778911,107.91535390485129
user12,train,session_2144641057,4859,4872,14,1,612.5578198283638,1.2789999999999964,0,0.7050524660474526,478.9349646820684
user12,train,session_2144641057,4873,4887,15,0,484.36372976981113,10.342999999999847,4,0.8676304810629042,0.46830100528842533
user12,train,session_2144641057,4888,4905,18,1,1194.3355468483726,1.9500000000000455,5,0.6766765160590741,612.4797676145357
user12,train,session_2144641057,4906,4913,8,1,174.08914087046057,0.6700000000000728,2,0.950727472660373,259.8345386125995
user12,train,session_2144641057,4914,4974,61,0,2484.3639111647335,10.093000000000075,0,0.05758251940232745,2.46147221952315
user12,train,session_2144641057,4975,4993,19,1,413.6196726018566,4.2430000000001655,7,0.7387228979353723,97.48283587127987
user12,train,session_2144641057,4994,5003,10,1,279.8892060791433,0.9510000000000218,2,0.6867017807692519,294.3104164869999
user12,train,session_2144641057,5004,5014,11,1,537.081535364951,0.8269999999999982,5,0.9771292100783835,649.4335373215868
user12,train,session_2144641057,5015,5040,26,0,433.5881889761734,10.249000000000024,1,0.3644302629505265,0.42305414086854565
user12,train,session_2144641057,5041,5049,9,1,730.9157700968866,0.5309999999999491,1,0.9645278994288147,1376.4892092221407
user12,train,session_2144641057,5050,5072,23,1,893.0655251226764,3.9470000000001164,5,0.8372658222366436,226.26438437361287
user12,train,session_2144641057,5073,5088,16,1,178.20326274387594,1.5600000000001728,6,0.0280578476679537,114.23286073324115
user12,train,session_2144641057,5089,5096,8,1,78.12677840981218,1.3889999999998963,4,0.9983772732935798,56.24678071261196
user12,train,session_2144641057,5097,5115,19,1,155.81726783538966,8.986000000000104,3,0.7924846458860787,17.340003097639425
user12,train,session_2144641057,5116,5122,7,1,133.19808839203634,1.2949999999998454,1,0.9293991041901536,102.85566671200945
