user,method,session,n_from,n_to,row_cnt,type_of_action,sum_dist,elps_time,direction,straightness,min_ang,max_ang,avg_ang,sum_ang,min_vel,max_vel,avg_vel,sum_vel
user12,train,session_2144641057.csv,497,516,20,0,1698.9891568245089,13.415999999999997,5,0.4403833416395901,-3.070285188804503,2.9441970937399127,-0.25526913578936783,-5.105382715787357,0.17161489617298786,3899.629121899631,911.367276586272,14581.876425380353
user12,train,session_2144641057.csv,517,544,28,1,486.4743500002203,3.04200000000003,5,0.7277777232344518,-1.687905071361761,1.5707963267948966,-0.3258681350347624,-9.124307780973348,0.0,1892.1337213209654,177.94758222516083,4092.7943911786992
user12,train,session_2144641057.csv,545,564,20,0,622.3528645256279,2.1370000000000005,7,0.783747276480494,1.1003920638583053,3.141592653589793,1.8004041399284885,39.608891078426744,2.7855153203344134,863.5017855015063,280.8187279385688,5335.555830832808
user12,train,session_2144641057.csv,565,572,8,3,66.18251377254,0.9830000000000041,1,0.9982719433066966,-3.0419240010986313,3.141592653589793,0.8185003296356719,6.548002637085375,43.44830378784866,192.0,77.52070118560725,542.6449082992508
user12,train,session_2144641057.csv,573,583,11,0,796.3209551274463,3.1510000000000105,1,0.9642692713584301,-2.972179609700175,3.141592653589793,-0.5562383776533243,-7.231098909493216,0.5254860746190327,3640.843858228474,532.6892861227593,6924.9607195958715
user12,train,session_2144641057.csv,584,595,12,3,324.13318551349164,1.5439999999999827,1,0.9996652761855853,-3.0750244898139694,3.141592653589793,2.099942449374514,25.19930939249417,64.28571428569445,680.8510638298301,251.40070683400336,2765.407775174037
user12,train,session_2144641057.csv,596,621,26,0,1229.5415971326197,12.838999999999999,5,0.9466569001062147,-1.5707963267948966,1.5707963267948966,0.027945937442085008,0.7265943734942102,0.2612624353174039,2492.6772755413003,499.3823217277035,8489.49946937096
user12,train,session_2144641057.csv,622,634,13,1,341.18354269930956,1.233000000000004,4,0.8624138056818333,-1.5707963267948966,0.4636476090008061,-0.3290233639294499,-4.277303731082849,12.820512820512334,867.004960034488,280.1961985687181,3082.1581842558994
user12,train,session_2144641057.csv,635,641,7,1,104.63182896899433,0.7650000000000432,1,0.8893959124104679,-2.704965493776252,2.761086276477428,-0.037947110242209474,-0.2656297716954663,0.0,607.4475360455481,130.4542514093028,913.1797598651195
user12,train,session_2144641057.csv,642,647,6,1,3.0,0.48399999999998045,4,1.0,0.0,0.0,0.0,0.0,0.0,13.69863013698667,2.7397260273973343,13.69863013698667
user12,train,session_2144641057.csv,648,669,22,0,1280.9926179964668,2.464999999999975,0,0.4600699798683386,-1.9890206563741257,3.141592653589793,0.6113883681585854,14.67332083580605,6.983770678385145,3967.6857347911778,559.029263358989,11739.61453053877
user12,train,session_2144641057.csv,670,679,10,3,231.18201219370565,0.9050000000000296,0,0.999446730414178,3.0348569809406576,3.141592653589793,2.498249436038228,24.982494360382283,3.7593984962403253,648.9361702128068,267.7708083346889,2142.1664666775114
user12,train,session_2144641057.csv,680,715,36,0,624.0528190670166,6.4739999999999895,4,0.47255340980754795,-2.819842099193151,3.141592653589793,0.3868791635692603,14.70140821563189,2.33100233100232,1086.021505376137,153.85688867740623,5231.134215031811
user12,train,session_2144641057.csv,716,739,24,3,427.25546346551806,4.025000000000034,1,0.9970862860217072,-3.112189365385788,3.141592653589793,1.5660783457002314,37.585880296805556,1.5649452269171726,546.1135413080324,163.72861627356627,3602.029558018458
user12,train,session_2144641057.csv,740,756,17,1,919.5480047517535,1.3260000000000218,5,0.9811415330085342,-0.0696545737285682,0.5637486004187707,0.1699690928652386,2.889474578709056,32.25806451612288,2162.5092557005564,574.180714694115,6890.168576329379
user12,train,session_2144641057.csv,757,793,37,1,1980.8894881404922,8.37700000000001,1,0.33230517454958297,-2.868302972707723,2.0344439357957027,0.027756208670061122,1.0269797207922615,0.0,7181.644682741806,512.2266130830474,15366.798392491422
user12,train,session_2144641057.csv,794,861,68,0,1191.684614820142,10.077999999999975,6,0.03193176676752185,-3.1067230720350034,3.141592653589793,-0.19159342986004457,-13.028353230483031,0.6345177664974532,833.6913831351966,168.111583931175,9582.360284076974
user12,train,session_2144641057.csv,862,935,74,0,1628.3634370725072,10.093000000000018,1,0.19334825546970577,-3.127509077766933,3.141592653589793,0.2184359352922381,16.16425921162562,0.9861932938855918,903.5649359442876,213.75877756267374,12184.250321072403
user12,train,session_2144641057.csv,936,954,19,0,1244.7744674976975,2.0749999999999886,0,0.19382425709446727,-0.8224182792713783,3.141592653589793,0.852173449607353,17.89564244175441,6.756756756756933,3838.3632866832863,609.398913881528,10969.180449867503
user12,train,session_2144641057.csv,955,977,23,3,370.65297125158384,2.9180000000000064,6,0.09749988480371821,-1.5707963267948966,1.776191715984664,-0.16659880546293043,-3.8317725256474002,1.3642564802182735,490.4611524630858,160.45290753287918,2727.699428058946
user12,train,session_2144641057.csv,978,1025,48,1,2218.9560861279715,9.485000000000014,5,0.3156451565959169,-3.0764674902554074,2.930499320367047,0.11986571592444296,5.7535543643732625,0.3838771593090268,2912.7959360873792,484.3597624736039,18890.03073647055
user12,train,session_2144641057.csv,1026,1033,8,1,97.29468812791237,0.4989999999999668,4,0.9978184941309918,-0.1470783553884025,0.0,-0.018384794423550312,-0.1470783553884025,46.511627906969856,328.0,133.60057961993985,668.0028980996992
user12,train,session_2144641057.csv,1034,1047,14,1,650.0673975578999,1.4659999999999513,4,0.9259428280654716,-2.9441970937399127,3.141592653589793,0.21677395432912475,3.0348353606077465,0.0,2152.12003448353,450.4370942621585,5855.682225408061
user12,train,session_2144641057.csv,1048,1068,21,0,401.2976973637004,3.5879999999999654,0,0.25974559884214216,-3.0566908601400713,3.141592653589793,0.46318276012296933,10.653203482828294,2.728512960436547,972.4770642198508,134.1914254253975,3086.402784784143
user12,train,session_2144641057.csv,1069,1073,5,1,1.0,0.1560000000000059,1,1.0,0.0,3.141592653589793,0.6283185307179586,3.141592653589793,0.0,0.0,0.0,0.0
user12,train,session_2144641057.csv,1074,1086,13,1,803.9096220426226,1.6229999999999905,0,0.7313154885255574,-1.5707963267948966,3.141592653589793,1.1890080797764317,15.457105037093614,3.5587188612098895,4598.041075502689,633.5834969319689,7603.001963183627
user12,train,session_2144641057.csv,1087,1098,12,1,610.6049775594242,1.1379999999999768,4,0.9491785034014384,-0.6593100683328579,1.5707963267948966,0.2516596991990987,3.0199163903891844,7.092198581562159,2321.390996125186,496.904538220518,5465.949920425698
user12,train,session_2144641057.csv,1099,1122,24,1,1153.726401423597,2.4499999999999886,4,0.035409951944604445,-0.7255328736813251,3.141592653589793,1.2385085147531765,29.724204354076235,1.6863406408095547,1810.9283526517208,555.5226121245531,9999.407018241956
user12,train,session_2144641057.csv,1123,1137,15,1,552.5816713695384,2.5739999999999554,0,0.9747832907355749,0.0,3.141592653589793,1.853931803098952,27.80897704648428,0.0,1579.5109675209214,345.3607452303601,4835.050433225042
user12,train,session_2144641057.csv,1138,1209,72,0,1415.3419760622105,10.047000000000025,2,0.23458930853935206,-3.0419240010986313,3.141592653589793,-0.14194755118954638,-10.220223685647339,1.0172939979654079,1312.0,194.6923550325655,11681.54130195393
user12,train,session_2144641057.csv,1210,1238,29,0,411.7968859305497,10.045999999999992,4,0.21121337102808244,-2.452668265374932,3.0727361642887487,0.17128198311677156,4.967177510386375,0.1695777513990167,897.2552109404288,120.10931872554858,2882.623649413166
user12,train,session_2144641057.csv,1239,1287,49,0,1167.384947776295,10.389999999999986,1,0.2368228060989339,-3.0750244898139694,3.141592653589793,0.24717577902856933,12.111613172399897,0.6281407035175716,1351.1057122006398,217.5185235140237,9135.777987588996
user12,train,session_2144641057.csv,1288,1317,30,0,140.77639518230842,11.825000000000045,2,0.7624237201200788,-2.498091544796509,3.141592653589793,-0.1439112676529747,-4.317338029589242,0.21953896816684929,320.0342331168568,41.20898580344112,1195.0605882997925
user12,train,session_2144641057.csv,1318,1330,13,1,388.1712713887272,2.1059999999999945,5,0.9552323176274122,-0.24497866312686414,0.982793723247329,0.2828165500874223,3.67661515113649,0.0,977.6993241038756,268.9713986195371,3227.6567834344455
user12,train,session_2144641057.csv,1331,1382,52,0,898.880422351333,10.031000000000006,1,0.378330101542382,-3.0940095503128098,3.141592653589793,0.23332283797333275,12.132787574613303,0.7081690347386506,946.8085106383575,165.5830829098735,7285.655648034434
user12,train,session_2144641057.csv,1383,1447,65,0,1348.0292408019934,10.468000000000018,2,0.06662386078794472,-3.0907889495315715,3.141592653589793,0.35943155929965315,23.363051354477456,0.5385029617662817,1175.207513994934,211.13733212562911,10556.866606281455
user12,train,session_2144641057.csv,1448,1509,62,0,1263.0478627150549,10.078000000000031,5,0.08145647700130527,-3.0916342578678506,3.141592653589793,0.5587580152284941,34.64299694416663,1.3642564802182735,1880.8234483059819,195.5046424175018,9579.727478457587
user12,train,session_2144641057.csv,1510,1572,63,0,1200.82570527095,10.140000000000043,5,0.04144603861664288,-3.038511045067093,3.141592653589793,0.508700917457315,32.048157799810845,1.7788849841170653,867.348590811054,168.10671041624065,9245.869072893236
user12,train,session_2144641057.csv,1573,1627,55,0,938.3598860997046,11.466000000000008,1,0.13582834966151283,-3.1058935409104693,3.141592653589793,0.9056962878138085,49.81329582975947,0.4302925989672955,959.1434890779794,159.97771425631785,7678.930284303257
user12,train,session_2144641057.csv,1628,1679,52,0,1349.9566906630882,10.031000000000006,5,0.5807612617788218,-2.7734618822646295,3.141592653589793,-0.012664822152137024,-0.6585707519111252,0.3909304143862404,1657.8872657729974,234.40756336295885,11251.563041422025
user12,train,session_2144641057.csv,1680,1698,19,1,93.49191679423667,8.73599999999999,4,0.407295805188443,-1.5707963267948966,3.141592653589793,0.5988507654055258,11.37816454270499,0.0,185.78988506982463,34.49865529929997,620.9757953873994
user12,train,session_2144641057.csv,1699,1739,41,0,605.5525102069367,9.547000000000025,0,0.7004089744623129,-2.746801533890032,3.141592653589793,0.7325892365758767,31.5013371727627,0.2523977788995464,992.5024501870968,129.26422851809292,4524.247998133253
user12,train,session_2144641057.csv,1740,1750,11,3,109.42148843616437,1.544999999999959,3,0.9974467607503865,-1.5707963267948966,-1.2490457723982544,-1.124253125624134,-12.366784381865473,11.954203430675586,233.72654785783357,93.15154608925162,931.5154608925162
user12,train,session_2144641057.csv,1751,1764,14,1,539.7138130404948,1.4200000000000728,5,0.990574930342812,0.0,1.5707963267948966,0.7711781609843067,10.796494253780294,4.926108374384855,1815.9421779502557,409.6087376230621,4915.304851476745
user12,train,session_2144641057.csv,1765,1790,26,1,892.3806306930766,7.986999999999966,0,0.6827762666246971,-2.920763883860445,3.141592653589793,0.7409944676699258,19.26585615941807,0.0,1731.3163643130526,355.7170483033477,7825.77506267365
user12,train,session_2144641057.csv,1791,1798,8,1,87.04208782319077,0.5149999999999864,1,0.999516465835743,-3.079173843593836,3.141592653589793,1.183182632990443,9.465461063923543,12.820512820517006,494.7405191534674,139.65640798060645,837.9384478836387
user12,train,session_2144641057.csv,1799,1810,12,1,233.81772863563944,1.5289999999999964,5,0.8256065416996955,-0.09966865249116202,3.141592653589793,0.7787181697718156,9.344618037261787,1.7331022530329343,559.7082217491533,185.99991032213194,1673.9991928991874
user12,train,session_2144641057.csv,1811,1868,58,0,1949.9982131259737,10.202999999999975,3,0.27989410317432417,-3.064820762320015,3.141592653589793,0.6710017448794071,38.91810120300561,0.3023888720895056,2097.549481847634,343.97106568173893,14790.755824314774
user12,train,session_2144641057.csv,1869,1898,30,1,265.74928573616904,6.521000000000072,5,0.6415242206131456,-1.4711276743037347,1.5707963267948966,0.0290869158899511,0.872607476698533,0.674763832658531,421.01995983823144,80.17861964125895,2084.6441106727325
user12,train,session_2144641057.csv,1899,1903,5,0,89.8528137423857,23.524999999999977,0,0.9900084496080966,1.5707963267948966,3.141592653589793,1.5424169158740637,7.712084579370319,0.1747793410818835,778.4661811233502,156.1055505834525,780.5277529172624
user12,train,session_2144641057.csv,1904,1937,34,1,996.9338873569543,7.783999999999992,0,0.5079931474800699,-3.0023133940529467,3.141592653589793,0.634203007799437,21.562902265180856,0.5773672055427349,3422.362675446811,305.09167421799634,8847.658552321895
user12,train,session_2144641057.csv,1938,1943,6,1,59.00747845303947,0.7029999999999745,0,0.9176454731211173,-2.9286543040103963,2.896613990462929,0.4012159014222198,2.4072954085333187,0.0,344.1362405590064,86.56004297896622,519.3602578737973
user12,train,session_2144641057.csv,1944,1980,37,1,1815.7862627572647,6.817000000000007,4,0.3465329046148066,-3.0107652575157364,3.141592653589793,0.4002212207397475,14.808185167370656,0.8904719501335333,3270.2014706224522,487.4721826113158,14624.165478339475
user12,train,session_2144641057.csv,1981,1985,5,0,17.53169811848679,36.80099999999993,7,0.9977844454263143,2.0344439357957027,2.214297435588181,1.2653272405142233,6.326636202571117,0.06114988862908605,94.45532239444236,26.903294456614287,134.51647228307144
user12,train,session_2144641057.csv,1986,2016,31,0,727.4503062288147,15.538000000000011,0,0.6363270627847065,-2.0988707752212563,3.141592653589793,1.0146790188309247,31.455049583758665,0.20535108618787656,1657.0909489893604,227.0649189479242,6130.752811593954
user12,train,session_2144641057.csv,2017,2035,19,1,568.3174172365389,7.378999999999905,4,0.7946174753045494,-0.7853981633974483,1.6814535479687922,0.3481218525423003,6.614315198303706,0.0,1349.9311277196052,296.63662181022056,4746.185948963529
user12,train,session_2144641057.csv,2036,2040,5,1,14.0,0.37400000000002365,6,1.0,0.0,1.5707963267948966,0.6283185307179586,3.141592653589793,6.410256410258503,119.26605504583075,31.419077864022313,125.67631145608925
user12,train,session_2144641057.csv,2041,2046,6,1,2.0,0.7019999999999982,2,1.0,-1.5707963267948966,0.0,-0.2617993877991494,-1.5707963267948966,0.0,21.276595744695054,3.546099290782509,21.276595744695054
user12,train,session_2144641057.csv,2047,2063,17,0,229.56326460088454,12.323999999999955,6,0.021780488305447866,-3.064820762320015,3.141592653589793,-0.05476266119508173,-0.9309652403163895,0.23223409196469827,358.8551782682872,118.43714811018894,1776.5572216528342
user12,train,session_2144641057.csv,2064,2087,24,0,1450.364867239185,10.045999999999935,0,0.23500707579408897,-2.158798930342464,3.141592653589793,0.4414614728385043,10.595075348124103,0.5128205128205308,3843.6380837696724,643.7370700450181,12231.004330855343
user12,train,session_2144641057.csv,2088,2114,27,0,405.7787266810213,11.326000000000022,4,0.7185778554877107,-2.5672878234150915,3.141592653589793,-0.12138123922852902,-3.2772934591702834,0.2905719256981932,557.2215607534565,136.36054996152336,3272.6531990765607
user12,train,session_2144641057.csv,2115,2119,5,1,7.082762530298219,0.6240000000000236,5,0.9983488478707684,0.0,0.16514867741462683,0.033029735482925364,0.16514867741462683,2.375296912113737,55.80516082840494,14.545114435129669,58.180457740518676
user12,train,session_2144641057.csv,2120,2131,12,0,84.46430550313904,10.998000000000047,1,0.7817538507366611,-2.356194490192345,3.141592653589793,1.1249123755630936,13.498948506757124,0.1626809825931336,266.2131766704944,56.07175093440335,672.8610112128401
user12,train,session_2144641057.csv,2132,2143,12,1,62.911701063820196,2.355000000000018,5,0.7961940036347057,-1.2490457723982544,1.5707963267948966,0.30985861589925395,3.7183033907910477,0.0,232.0937732232879,45.62436888133761,547.4924265760513
user12,train,session_2144641057.csv,2144,2167,24,0,136.23505891246083,10.17100000000005,3,0.20155649107280124,-1.5707963267948966,3.141592653589793,0.20094710289588433,4.822730469501224,0.5007511266900315,202.04326188566702,41.5449434417408,913.9887557182975
user12,train,session_2144641057.csv,2168,2177,10,1,36.102287353746874,1.2169999999999845,7,0.9987043868260018,0.0,1.7126933813990606,0.96290938253695,9.6290938253695,2.785515320334855,128.2497563350512,30.945961206990507,278.5136508629146
user12,train,session_2144641057.csv,2178,2186,9,1,19.811388300841898,2.0130000000000337,3,0.9916964124898603,-1.5707963267948966,0.0,-0.7654144411982841,-6.888729970784556,0.0,58.02344330582198,16.81340416280397,151.32063746523573
user12,train,session_2144641057.csv,2187,2202,16,1,771.5781893996165,6.490000000000009,7,0.8108892337861385,-1.2417466319545571,3.141592653589793,1.3992881736797145,22.38861077887543,0.0,2626.1618123835165,448.42757745724595,7174.841239315935
user12,train,session_2144641057.csv,2203,2212,10,1,417.9378299529915,0.8269999999999982,4,0.9199209480133547,-0.40943720952614265,1.1525719972156676,0.227075159658295,2.27075159658295,74.33100227771027,1275.111959745071,489.59171527289703,3427.142006910279
user12,train,session_2144641057.csv,2213,2227,15,1,207.62821497252375,8.003000000000043,2,0.9220795561491162,-2.896613990462929,3.141592653589793,-1.0082829276732737,-15.124243915099106,0.18057060310581402,478.64944810059154,126.2748298339179,1641.5727878409327
user12,train,session_2144641057.csv,2228,2242,15,1,319.0800187391408,2.324000000000069,6,0.757088884508249,0.0,2.1815222911841055,0.9487067507776935,14.230601261665402,4.132231404958359,774.8633577220869,209.54425168124794,2514.5310201749753
user12,train,session_2144641057.csv,2243,2253,11,1,237.50712802957935,1.1549999999999727,2,0.9581227423614987,-2.1748747157908546,0.0,-1.1955748869996465,-13.151323756996112,0.0,784.2457027704372,187.699543053703,1876.99543053703
user12,train,session_2144641057.csv,2254,2276,23,1,952.5263473897476,2.3870000000000573,1,0.7720213271321045,-3.0180421640987496,3.141592653589793,-0.40894356855829256,-9.40570207684073,7.092198581562159,1453.8896571226417,341.04389393018386,6820.877878603677
user12,train,session_2144641057.csv,2277,2285,9,0,226.72162597317515,17.269000000000005,6,0.9706035315426423,1.0502154933032373,3.141592653589793,1.5876033913603598,14.288430522243239,0.20361209046619885,801.1123484663765,207.56955000411534,1660.5564000329227
user12,train,session_2144641057.csv,2286,2304,19,0,871.7293492409934,2.715000000000032,7,0.12758604698124815,-3.0916342578678506,2.894701946903918,-0.22483465622948337,-4.721527780819151,2.0145492341497135,1184.374888613014,382.84728580094486,7274.098430217952
user12,train,session_2144641057.csv,2305,2330,26,3,190.45211341876458,3.3689999999999145,6,0.29445879368075534,-1.1071487177940904,3.141592653589793,0.8738824628234583,22.720944033409914,7.166884543268285,229.54121106775273,63.20760538617677,1516.9825292682426
user12,train,session_2144641057.csv,2331,2359,29,0,629.8320444004132,13.711999999999989,3,0.8544408906534476,-2.0106389096106327,3.141592653589793,-0.6048500051791115,-17.54065015019423,0.33738191632927844,763.8406714316785,206.43870618458774,5160.967654614694
user12,train,session_2144641057.csv,2360,2430,71,0,923.0714547274035,10.0150000000001,5,0.3618370986255541,-2.984990776607778,3.141592653589793,0.9035336637698639,64.15089012766033,1.5624999999997558,1377.975326339336,122.59321481706743,7723.372533475248
user12,train,session_2144641057.csv,2431,2483,53,0,1559.72060796248,10.125,1,0.19634920279679582,-3.1273079110023967,3.141592653589793,0.26520723974114213,14.055983706280532,0.4006410256410287,1124.1059442464584,264.18406240899134,12945.019058040576
user12,train,session_2144641057.csv,2484,2498,15,0,238.27539185315237,10.967000000000098,7,0.7538646384061775,-1.5707963267948966,2.1482359429394107,0.9915389073438913,14.87308361015837,2.822865208186287,722.6772694789446,145.3882881864664,1744.659458237597
user12,train,session_2144641057.csv,2499,2548,50,0,1444.335362244735,15.148000000000025,4,0.0938269117299433,-3.0419240010986313,2.976443976175166,-0.13951487875953666,-6.975743937976833,0.15372790161414307,1819.0167204036047,274.674687118439,12085.686233211316
user12,train,session_2144641057.csv,2549,2574,26,1,1197.7423338675892,3.7439999999999145,7,0.5388625338290035,-3.098761720921066,3.141592653589793,0.7877258693408726,20.48087260286269,1.394700139470044,1864.1696157261538,423.4880702505201,9316.737545511442
user12,train,session_2144641057.csv,2575,2589,15,0,523.7181743550399,10.092999999999961,4,0.80246932866368,-2.5535900500422257,0.49394136891958124,-0.7263229400638485,-10.894844100957727,0.689179875947612,1769.405852525497,288.84372337325254,4332.655850598788
user12,train,session_2144641057.csv,2590,2606,17,1,363.63900822370647,6.412000000000035,7,0.7202743081483706,-2.5127963671743605,3.141592653589793,0.6434468628411018,10.93859666829873,0.0,1068.7974957215206,169.6082752485212,2713.7324039763394
user12,train,session_2144641057.csv,2607,2628,22,0,447.2468962684762,3.7439999999999145,1,0.7951923203029793,-3.036103345064703,3.141592653589793,-0.6737498253841099,-16.169995809218637,2.5157232704400214,1160.3600670600463,166.1572777495964,3655.4601104911208
user12,train,session_2144641057.csv,2629,2647,19,1,582.0801157115521,2.9169999999999163,5,0.4925442118695693,-0.6747409422235526,2.0058802779569427,0.4972794521631473,9.448309591099799,0.0,898.9421346975963,280.67830340569384,4771.531157896795
user12,train,session_2144641057.csv,2648,2656,9,1,89.22311152900274,0.5620000000000118,5,0.787187507216456,0.0,2.6344941491974563,0.673655820991601,6.062902388924409,17.88854381999832,535.4140226455328,127.24183104719098,763.4509862831459
user12,train,session_2144641057.csv,2657,2676,20,1,360.3627768349985,4.196000000000026,1,0.8996419484126585,-3.024483909022929,3.141592653589793,-0.050024230403522815,-1.0004846080704564,0.0,1146.825687487061,163.1747346932588,3263.4946938651765
user12,train,session_2144641057.csv,2677,2693,17,1,628.6112293637331,3.6660000000000537,4,0.791041354892043,-1.5388922623098742,1.5707963267948966,-0.08628589538377958,-1.4668602215242528,0.0,1256.9142163887923,357.8212792668501,5009.497909735902
user12,train,session_2144641057.csv,2694,2704,11,1,679.0030773082684,1.108000000000061,1,0.6709006873520199,-2.817700774842881,2.8903770650977294,0.5095310422710575,5.604841464981632,19.461654528063455,2709.701014734862,616.8613425000902,6168.613425000903
user12,train,session_2144641057.csv,2705,2741,37,1,334.1287139133552,7.363000000000056,3,0.25143575041628563,-3.1058935409104693,3.141592653589793,-0.06564231366272785,-2.4287656055209306,1.6025641025643338,394.9218944958444,76.93827774292764,2692.8397210024673
user12,train,session_2144641057.csv,2742,2749,8,1,144.63733451507014,0.7329999999999472,0,0.9383744872710974,0.0,2.761086276477428,1.5605395395745172,12.484316316596137,35.5226726646743,573.3041827427494,184.43630288575682,1291.0541202002978
user12,train,session_2144641057.csv,2750,2772,23,1,302.7274002958426,4.445999999999913,4,0.5621439583042535,-1.716808584506172,1.7359450042095235,-0.49963059504260565,-11.49150368597993,0.0,358.2683337570634,106.66605558235936,2346.653222811906
user12,train,session_2144641057.csv,2773,2804,32,0,941.078995008081,11.52800000000002,7,0.09128556352372995,-2.677945044588987,3.141592653589793,0.6366691902235634,20.37341408715403,0.35612535612535706,1486.3801042545886,286.67061799287285,7453.436067814694
user12,train,session_2144641057.csv,2805,2885,81,0,3876.7346160386214,10.0150000000001,6,0.10359954370198332,-3.1172072444170746,3.141592653589793,0.3060383011432086,24.7891023925999,1.5649452269170334,2781.7990326562876,477.14481796899247,31968.702803922497
user12,train,session_2144641057.csv,2886,2900,15,0,1132.6470348921002,1.9029999999999063,1,0.9658745742184038,-3.103874701122929,3.141592653589793,-0.49018242610788304,-8.333101243834012,6.7567567567582305,3493.334857947208,582.9415072547715,8161.181101566802
user12,train,session_2144641057.csv,2901,2909,9,3,342.6701538210337,1.2479999999999336,5,0.9979675188653684,0.0,0.22266094063636496,0.06603085548509854,0.5942776993658869,3.2051282051280836,1326.4735300510938,380.0049173791963,3040.0393390335703
user12,train,session_2144641057.csv,2910,2924,15,0,1108.9470267436127,1.5910000000000082,2,0.14820112187697673,-2.925042348613704,0.4182243295792291,-0.3784985333623543,-6.434475067160023,41.0039821891561,2772.7982376118707,677.6343037437452,9486.880252412433
